,contract,underlying,expiration,type,strike,style,bid,bid_size,ask,ask_size,volume,open_interest,quote_date,delta,gamma,theta,vega,implied_volatility
26537,AMZN131019P00385000,AMZN,2013-10-19,put,385.0,A,102.85,,105.95,,0,0,2013-06-10,-0.9668,0.0016,-4.2771,12.1553,0.2728
26538,AMZN131019C00390000,AMZN,2013-10-19,call,390.0,A,0.63,,0.75,,0,48,2013-06-10,0.0377,0.0017,-5.6692,13.782,0.2937
26539,AMZN131019P00390000,AMZN,2013-10-19,put,390.0,A,107.4,,110.9,,0,0,2013-06-10,-0.9721,0.0014,-3.6191,10.4696,0.2728
26540,AMZN131019C00395000,AMZN,2013-10-19,call,395.0,A,0.5,,0.67,,0,1,2013-06-10,0.0322,0.0015,-4.9938,12.1278,0.294
26541,AMZN131019P00395000,AMZN,2013-10-19,put,395.0,A,112.4,,115.75,,0,0,2013-06-10,-0.9766,0.0011,-3.0358,8.9795,0.2728
26542,AMZN131019C00400000,AMZN,2013-10-19,call,400.0,A,0.4,,0.58,,0,32,2013-06-10,0.0273,0.0013,-4.3487,10.5681,0.2938
26543,AMZN131019P00400000,AMZN,2013-10-19,put,400.0,A,117.55,,120.7,,0,0,2013-06-10,-0.9805,0.001,-2.5217,7.6703,0.2728
26544,AMZN131019C00405000,AMZN,2013-10-19,call,405.0,A,0.33,,0.49,,0,11,2013-06-10,0.0233,0.0011,-3.807,9.2422,0.294
26545,AMZN131019P00405000,AMZN,2013-10-19,put,405.0,A,122.55,,125.45,,0,0,2013-06-10,-0.9837,0.0008,-2.0709,6.5265,0.2728
26546,AMZN140118C00090000,AMZN,2014-01-18,call,90.0,A,189.9,,193.1,,0,962,2013-06-10,0.999,0.0,0.2061,0.0284,0.3791
26547,AMZN140118P00090000,AMZN,2014-01-18,put,90.0,A,0.18,,0.29,,0,1732,2013-06-10,-0.0004,0.0,-0.1146,0.303,0.4592
26548,AMZN140118C00095000,AMZN,2014-01-18,call,95.0,A,185.25,,188.0,,0,0,2013-06-10,0.9989,0.0,0.1831,0.0582,0.3791
26549,AMZN140118P00095000,AMZN,2014-01-18,put,95.0,A,0.19,,0.32,,0,879,2013-06-10,-0.0007,0.0,-0.1885,0.4982,0.4592
26550,AMZN140118C00100000,AMZN,2014-01-18,call,100.0,A,179.85,,183.0,,0,47,2013-06-10,0.9989,0.0,0.1529,0.1114,0.3791
26551,AMZN140118P00100000,AMZN,2014-01-18,put,100.0,A,0.21,,0.36,,0,1283,2013-06-10,-0.0011,0.0,-0.2956,0.7819,0.4592
26552,AMZN140118C00105000,AMZN,2014-01-18,call,105.0,A,175.1,,178.0,,0,0,2013-06-10,0.9988,0.0,0.1113,0.2009,0.3791
26553,AMZN140118P00105000,AMZN,2014-01-18,put,105.0,A,0.32,,0.4,,0,270,2013-06-10,-0.0017,0.0001,-0.4453,1.1778,0.4592
26554,AMZN140118C00110000,AMZN,2014-01-18,call,110.0,A,170.1,,173.0,,0,56,2013-06-10,0.9986,0.0,0.0531,0.3436,0.3791
26555,AMZN140118P00110000,AMZN,2014-01-18,put,110.0,A,0.33,,0.47,,0,636,2013-06-10,-0.0025,0.0001,-0.6468,1.7107,0.4592
26556,AMZN140118C00115000,AMZN,2014-01-18,call,115.0,A,165.0,,168.0,,0,367,2013-06-10,0.9983,0.0,-0.0284,0.5608,0.3791
26557,AMZN140118P00115000,AMZN,2014-01-18,put,115.0,A,0.37,,0.53,,0,671,2013-06-10,-0.0037,0.0001,-0.9093,2.4056,0.4592
26558,AMZN140118C00120000,AMZN,2014-01-18,call,120.0,A,160.1,,163.0,,0,25,2013-06-10,0.9978,0.0,-0.1408,0.8774,0.3791
26559,AMZN140118P00120000,AMZN,2014-01-18,put,120.0,A,0.46,,0.6,,0,593,2013-06-10,-0.0052,0.0001,-1.2421,3.286,0.4592
26560,AMZN140118C00125000,AMZN,2014-01-18,call,125.0,A,155.6,,158.25,,0,25,2013-06-10,0.9971,0.0001,-0.2932,1.3219,0.3791
26561,AMZN140118P00125000,AMZN,2014-01-18,put,125.0,A,0.52,,0.67,,0,1000,2013-06-10,-0.0072,0.0002,-1.6529,4.3732,0.4592
26562,AMZN140118C00130000,AMZN,2014-01-18,call,130.0,A,150.25,,153.65,,0,37,2013-06-10,0.9961,0.0001,-0.4949,1.9248,0.3791
26563,AMZN140118P00130000,AMZN,2014-01-18,put,130.0,A,0.57,,0.77,,0,825,2013-06-10,-0.0097,0.0002,-2.1485,5.6849,0.4592
26564,AMZN140118C00135000,AMZN,2014-01-18,call,135.0,A,145.35,,148.45,,0,16,2013-06-10,0.9948,0.0001,-0.7558,2.7174,0.3791
26565,AMZN140118P00135000,AMZN,2014-01-18,put,135.0,A,0.68,,0.86,,0,528,2013-06-10,-0.0128,0.0002,-2.734,7.2348,0.4592
26566,AMZN140118C00140000,AMZN,2014-01-18,call,140.0,A,140.45,,143.55,,0,27,2013-06-10,0.993,0.0002,-1.0855,3.7307,0.3791
26567,AMZN140118P00140000,AMZN,2014-01-18,put,140.0,A,0.77,,0.98,,0,678,2013-06-10,-0.0166,0.0004,-3.4125,9.0311,0.4592
26568,AMZN140118C00145000,AMZN,2014-01-18,call,145.0,A,135.6,,138.8,,0,12,2013-06-10,0.9906,0.0002,-1.4927,4.9928,0.3791
26569,AMZN140118P00145000,AMZN,2014-01-18,put,145.0,A,0.92,,1.1,,1,503,2013-06-10,-0.0211,0.0005,-4.1852,11.0769,0.4592
26570,AMZN140118C00150000,AMZN,2014-01-18,call,150.0,A,130.75,,133.85,,1,154,2013-06-10,0.9876,0.0004,-1.985,6.5279,0.3791
26571,AMZN140118P00150000,AMZN,2014-01-18,put,150.0,A,1.07,,1.23,,0,989,2013-06-10,-0.0264,0.0005,-5.051,13.3695,0.4592
26572,AMZN140118C00155000,AMZN,2014-01-18,call,155.0,A,126.05,,129.0,,0,31,2013-06-10,0.9839,0.0005,-2.5682,8.3547,0.3791
26573,AMZN140118P00155000,AMZN,2014-01-18,put,155.0,A,1.24,,1.38,,0,302,2013-06-10,-0.0302,0.0007,-5.5285,14.9574,0.4493
26574,AMZN140118C00160000,AMZN,2014-01-18,call,160.0,A,121.15,,124.0,,0,28,2013-06-10,0.9793,0.0005,-3.246,10.4855,0.3791
26575,AMZN140118P00160000,AMZN,2014-01-18,put,160.0,A,1.4,,1.55,,9,488,2013-06-10,-0.0342,0.0008,-5.9906,16.5976,0.4388
26576,AMZN140118C00165000,AMZN,2014-01-18,call,165.0,A,116.35,,119.4,,0,33,2013-06-10,0.9737,0.0007,-4.0197,12.9244,0.3791
26577,AMZN140118P00165000,AMZN,2014-01-18,put,165.0,A,1.6,,1.75,,2,483,2013-06-10,-0.039,0.0009,-6.5217,18.4666,0.4294
26578,AMZN140118C00170000,AMZN,2014-01-18,call,170.0,A,111.6,,114.7,,0,167,2013-06-10,0.9671,0.0009,-4.8883,15.6681,0.3791
26579,AMZN140118P00170000,AMZN,2014-01-18,put,170.0,A,1.8,,1.98,,0,761,2013-06-10,-0.0443,0.001,-7.062,20.4512,0.4199
26580,AMZN140118C00175000,AMZN,2014-01-18,call,175.0,A,107.15,,109.75,,0,200,2013-06-10,0.9594,0.001,-5.8478,18.7045,0.3791
26581,AMZN140118P00175000,AMZN,2014-01-18,put,175.0,A,2.07,,2.24,,1,687,2013-06-10,-0.0504,0.0011,-7.6855,22.7085,0.4116
26582,AMZN140118C00180000,AMZN,2014-01-18,call,180.0,A,102.35,,105.0,,0,242,2013-06-10,0.9505,0.0011,-6.8921,22.0138,0.3791
26583,AMZN140118P00180000,AMZN,2014-01-18,put,180.0,A,2.39,,2.55,,0,1116,2013-06-10,-0.0575,0.0013,-8.3816,25.2218,0.4042
26584,AMZN140118C00185000,AMZN,2014-01-18,call,185.0,A,97.7,,100.4,,0,196,2013-06-10,0.9405,0.0014,-8.0127,25.569,0.3791
26585,AMZN140118P00185000,AMZN,2014-01-18,put,185.0,A,2.71,,2.9,,0,999,2013-06-10,-0.0652,0.0015,-9.064,27.8231,0.3963
26586,AMZN140118C00190000,AMZN,2014-01-18,call,190.0,A,93.1,,95.95,,0,250,2013-06-10,0.9291,0.0016,-9.1989,29.3363,0.3791
26587,AMZN140118P00190000,AMZN,2014-01-18,put,190.0,A,3.05,,3.3,,5,987,2013-06-10,-0.0737,0.0016,-9.7591,30.5709,0.3884
26588,AMZN140118C00195000,AMZN,2014-01-18,call,195.0,A,88.5,,91.25,,1,200,2013-06-10,0.9166,0.0018,-10.4388,33.2765,0.3791
26589,AMZN140118P00195000,AMZN,2014-01-18,put,195.0,A,3.5,,3.75,,0,628,2013-06-10,-0.0836,0.0018,-10.5528,33.6342,0.3817
26590,AMZN140118C00200000,AMZN,2014-01-18,call,200.0,A,84.9,,86.35,,1,475,2013-06-10,0.9027,0.0021,-11.7183,37.3465,0.3791
26591,AMZN140118P00200000,AMZN,2014-01-18,put,200.0,A,4.05,,4.25,,7,1891,2013-06-10,-0.0948,0.0021,-11.4058,36.9298,0.3759
26592,AMZN140118C00205000,AMZN,2014-01-18,call,205.0,A,79.8,,82.0,,0,88,2013-06-10,0.892,0.0023,-12.3496,40.3259,0.3698
26593,AMZN140118P00205000,AMZN,2014-01-18,put,205.0,A,4.55,,4.8,,1,279,2013-06-10,-0.1064,0.0023,-12.1634,40.1703,0.3686
26594,AMZN140118C00210000,AMZN,2014-01-18,call,210.0,A,76.2,,76.75,,0,258,2013-06-10,0.879,0.0025,-13.1693,43.7695,0.3632
26595,AMZN140118P00210000,AMZN,2014-01-18,put,210.0,A,5.25,,5.45,,24,759,2013-06-10,-0.1202,0.0025,-13.0859,43.8198,0.3636
26596,AMZN140118C00215000,AMZN,2014-01-18,call,215.0,A,71.95,,72.4,,0,189,2013-06-10,0.8644,0.0028,-14.0462,47.4177,0.3575
26597,AMZN140118P00215000,AMZN,2014-01-18,put,215.0,A,6.0,,6.2,,1,934,2013-06-10,-0.1352,0.0028,-14.0015,47.5503,0.3585
26598,AMZN140118C00220000,AMZN,2014-01-18,call,220.0,A,67.8,,68.25,,0,765,2013-06-10,0.848,0.003,-14.9815,51.243,0.3528
26599,AMZN140118P00220000,AMZN,2014-01-18,put,220.0,A,6.8,,7.0,,29,910,2013-06-10,-0.1512,0.003,-14.8637,51.2769,0.3531
26600,AMZN140118C00225000,AMZN,2014-01-18,call,225.0,A,63.7,,64.15,,1,108,2013-06-10,0.8307,0.0033,-15.8315,55.0019,0.3473
26601,AMZN140118P00225000,AMZN,2014-01-18,put,225.0,A,7.7,,7.9,,4,579,2013-06-10,-0.1686,0.0033,-15.7226,55.0647,0.3479
26602,AMZN140118C00230000,AMZN,2014-01-18,call,230.0,A,59.7,,60.2,,2,371,2013-06-10,0.8118,0.0036,-16.7059,58.8339,0.3426
26603,AMZN140118P00230000,AMZN,2014-01-18,put,230.0,A,8.7,,8.9,,7,1511,2013-06-10,-0.1874,0.0036,-16.5683,58.8717,0.343
26604,AMZN140118C00235000,AMZN,2014-01-18,call,235.0,A,55.9,,56.4,,0,301,2013-06-10,0.7909,0.0039,-17.6382,62.7244,0.3393
26605,AMZN140118P00235000,AMZN,2014-01-18,put,235.0,A,9.85,,10.05,,9,957,2013-06-10,-0.208,0.0039,-17.4272,62.6914,0.3389
26606,AMZN140118C00240000,AMZN,2014-01-18,call,240.0,A,52.15,,52.6,,3,712,2013-06-10,0.7692,0.0041,-18.4302,66.4034,0.3348
26607,AMZN140118P00240000,AMZN,2014-01-18,put,240.0,A,11.1,,11.3,,34,1121,2013-06-10,-0.2298,0.0041,-18.228,66.3964,0.3348
26608,AMZN140118C00245000,AMZN,2014-01-18,call,245.0,A,48.2,,49.0,,1,265,2013-06-10,0.7469,0.0044,-19.0291,69.8317,0.3288
26609,AMZN140118P00245000,AMZN,2014-01-18,put,245.0,A,12.5,,12.7,,38,556,2013-06-10,-0.2531,0.0044,-18.9957,69.9699,0.3312
26610,AMZN140118C00250000,AMZN,2014-01-18,call,250.0,A,45.1,,45.5,,28,1068,2013-06-10,0.7214,0.0047,-19.919,73.3329,0.3278
26611,AMZN140118P00250000,AMZN,2014-01-18,put,250.0,A,14.0,,14.2,,30,1251,2013-06-10,-0.2776,0.0047,-19.6679,73.3152,0.3274
26612,AMZN140118C00255000,AMZN,2014-01-18,call,255.0,A,41.75,,42.2,,5,548,2013-06-10,0.6957,0.0049,-20.5562,76.4321,0.3246
26613,AMZN140118P00255000,AMZN,2014-01-18,put,255.0,A,15.65,,15.85,,29,1793,2013-06-10,-0.3031,0.0049,-20.2704,76.4098,0.3239
26614,AMZN140118C00260000,AMZN,2014-01-18,call,260.0,A,38.6,,38.9,,7,1046,2013-06-10,0.6692,0.0052,-21.0567,79.2024,0.3209
26615,AMZN140118P00260000,AMZN,2014-01-18,put,260.0,A,17.45,,17.65,,19,945,2013-06-10,-0.3298,0.0052,-20.793,79.1983,0.3207
26616,AMZN140118C00265000,AMZN,2014-01-18,call,265.0,A,35.55,,35.85,,10,739,2013-06-10,0.6415,0.0054,-21.4761,81.6274,0.3176
26617,AMZN140118P00265000,AMZN,2014-01-18,put,265.0,A,19.35,,19.6,,34,399,2013-06-10,-0.3574,0.0054,-21.2059,81.6263,0.3175
26618,AMZN140118C00270000,AMZN,2014-01-18,call,270.0,A,32.7,,33.0,,9,1027,2013-06-10,0.6132,0.0055,-21.8348,83.6592,0.3151
26619,AMZN140118P00270000,AMZN,2014-01-18,put,270.0,A,21.45,,21.7,,218,454,2013-06-10,-0.3858,0.0056,-21.5231,83.6575,0.3146
26620,AMZN140118C00275000,AMZN,2014-01-18,call,275.0,A,29.95,,30.25,,5,820,2013-06-10,0.5842,0.0057,-22.044,85.2543,0.3122
26621,AMZN140118P00275000,AMZN,2014-01-18,put,275.0,A,23.7,,23.95,,52,396,2013-06-10,-0.4148,0.0057,-21.7256,85.2549,0.3118
26622,AMZN140118C00280000,AMZN,2014-01-18,call,280.0,A,27.4,,27.65,,13,1857,2013-06-10,0.5548,0.0057,-22.1564,86.3901,0.3096
26623,AMZN140118P00280000,AMZN,2014-01-18,put,280.0,A,26.1,,26.4,,41,491,2013-06-10,-0.4442,0.0057,-21.8381,86.391,0.3095
26624,AMZN140118C00285000,AMZN,2014-01-18,call,285.0,A,24.95,,25.25,,7,453,2013-06-10,0.5252,0.0059,-22.1501,87.05,0.3073
26625,AMZN140118P00285000,AMZN,2014-01-18,put,285.0,A,28.7,,28.95,,7,239,2013-06-10,-0.4739,0.0059,-21.8251,87.0502,0.3071
26626,AMZN140118C00290000,AMZN,2014-01-18,call,290.0,A,22.7,,22.95,,226,453,2013-06-10,0.4955,0.006,-22.0408,87.2263,0.3052
26627,AMZN140118P00290000,AMZN,2014-01-18,put,290.0,A,31.4,,31.7,,26,115,2013-06-10,-0.5035,0.006,-21.7022,87.2263,0.3051
26628,AMZN140118C00295000,AMZN,2014-01-18,call,295.0,A,20.65,,20.9,,16,1106,2013-06-10,0.4664,0.006,-21.8841,86.9303,0.3041
26629,AMZN140118P00295000,AMZN,2014-01-18,put,295.0,A,34.3,,34.6,,1,78,2013-06-10,-0.5329,0.006,-21.4801,86.9242,0.3033
26630,AMZN140118C00300000,AMZN,2014-01-18,call,300.0,A,18.7,,18.95,,39,1927,2013-06-10,0.4375,0.0059,-21.5772,86.1744,0.3025
26631,AMZN140118P00300000,AMZN,2014-01-18,put,300.0,A,37.35,,37.65,,10,470,2013-06-10,-0.5619,0.006,-21.1581,86.1604,0.3017
26632,AMZN140118C00305000,AMZN,2014-01-18,call,305.0,A,16.9,,17.15,,10,398,2013-06-10,0.4093,0.0059,-21.1863,84.9876,0.3012
26633,AMZN140118P00305000,AMZN,2014-01-18,put,305.0,A,40.55,,40.85,,0,97,2013-06-10,-0.5902,0.0059,-20.7441,84.9606,0.3003
26634,AMZN140118C00310000,AMZN,2014-01-18,call,310.0,A,15.25,,15.45,,1,834,2013-06-10,0.3816,0.0057,-20.6815,83.3862,0.2997
26635,AMZN140118P00310000,AMZN,2014-01-18,put,310.0,A,43.85,,44.15,,0,102,2013-06-10,-0.6181,0.0057,-20.2076,83.3369,0.2985
26636,AMZN140118C00315000,AMZN,2014-01-18,call,315.0,A,13.75,,13.95,,14,359,2013-06-10,0.355,0.0057,-20.1281,81.4348,0.2987
26637,AMZN140118P00315000,AMZN,2014-01-18,put,315.0,A,47.35,,47.65,,1,133,2013-06-10,-0.6448,0.0057,-19.646,81.3735,0.2977
26638,AMZN140118C00320000,AMZN,2014-01-18,call,320.0,A,12.35,,12.55,,15,567,2013-06-10,0.3292,0.0056,-19.4804,79.1397,0.2975
26639,AMZN140118P00320000,AMZN,2014-01-18,put,320.0,A,50.95,,51.25,,2,130,2013-06-10,-0.6705,0.0056,-18.9907,79.0682,0.2965
26640,AMZN140118C00325000,AMZN,2014-01-18,call,325.0,A,11.1,,11.3,,36,348,2013-06-10,0.3046,0.0054,-18.7909,76.5775,0.2965
26641,AMZN140118P00325000,AMZN,2014-01-18,put,325.0,A,54.6,,55.05,,0,85,2013-06-10,-0.6953,0.0054,-18.2766,76.4794,0.2955
26642,AMZN140118C00330000,AMZN,2014-01-18,call,330.0,A,9.95,,10.15,,1,1644,2013-06-10,0.281,0.0052,-18.0457,73.7706,0.2957
26643,AMZN140118P00330000,AMZN,2014-01-18,put,330.0,A,58.45,,58.9,,0,63,2013-06-10,-0.7187,0.0052,-17.5333,73.6768,0.2949
26644,AMZN140118C00335000,AMZN,2014-01-18,call,335.0,A,8.9,,9.1,,0,481,2013-06-10,0.2586,0.005,-17.2551,70.7601,0.2948
26645,AMZN140118P00335000,AMZN,2014-01-18,put,335.0,A,62.25,,62.9,,0,106,2013-06-10,-0.7416,0.005,-16.6908,70.596,0.2936
26646,AMZN140118C00340000,AMZN,2014-01-18,call,340.0,A,8.0,,8.2,,11,1383,2013-06-10,0.2384,0.0047,-16.5323,67.7563,0.295
26647,AMZN140118P00340000,AMZN,2014-01-18,put,340.0,A,66.45,,66.9,,0,136,2013-06-10,-0.7619,0.0047,-15.9428,67.5556,0.2937
26648,AMZN140118C00345000,AMZN,2014-01-18,call,345.0,A,7.1,,7.3,,0,745,2013-06-10,0.2178,0.0046,-15.6456,64.4103,0.2937
26649,AMZN140118P00345000,AMZN,2014-01-18,put,345.0,A,70.55,,71.1,,0,28,2013-06-10,-0.7815,0.0046,-15.1353,64.3586,0.2934
26650,AMZN140118C00350000,AMZN,2014-01-18,call,350.0,A,6.4,,6.6,,10,1439,2013-06-10,0.2009,0.0043,-14.9725,61.4149,0.2948
26651,AMZN140118P00350000,AMZN,2014-01-18,put,350.0,A,74.8,,75.3,,0,151,2013-06-10,-0.7998,0.0044,-14.3137,61.0962,0.2931
26652,AMZN140118C00355000,AMZN,2014-01-18,call,355.0,A,5.7,,5.9,,1,777,2013-06-10,0.1837,0.0041,-14.16,58.1453,0.2945
26653,AMZN140118P00355000,AMZN,2014-01-18,put,355.0,A,79.15,,80.15,,0,81,2013-06-10,-0.8121,0.0041,-13.9706,58.8009,0.2978
26654,AMZN140118C00360000,AMZN,2014-01-18,call,360.0,A,5.1,,5.3,,21,1707,2013-06-10,0.1676,0.0039,-13.3481,54.8711,0.2942
26655,AMZN140118P00360000,AMZN,2014-01-18,put,360.0,A,83.4,,84.0,,0,159,2013-06-10,-0.8335,0.0039,-12.621,54.4185,0.2921
26656,AMZN140118C00365000,AMZN,2014-01-18,call,365.0,A,4.5,,4.7,,0,747,2013-06-10,0.1521,0.0037,-12.485,51.4837,0.2933
26657,AMZN140118P00365000,AMZN,2014-01-18,put,365.0,A,88.05,,88.45,,0,60,2013-06-10,-0.846,0.0037,-12.0362,51.6868,0.2942
26658,AMZN140118C00370000,AMZN,2014-01-18,call,370.0,A,4.05,,4.2,,1,941,2013-06-10,0.139,0.0034,-11.7711,48.4602,0.2938
26659,AMZN140118P00370000,AMZN,2014-01-18,put,370.0,A,92.4,,93.2,,0,55,2013-06-10,-0.8586,0.0034,-11.3569,48.7878,0.2952
26660,AMZN140118C00375000,AMZN,2014-01-18,call,375.0,A,3.6,,3.8,,16,1092,2013-06-10,0.127,0.0032,-11.0838,45.5404,0.2944
26661,AMZN140118P00375000,AMZN,2014-01-18,put,375.0,A,96.1,,98.5,,0,42,2013-06-10,-0.8738,0.0032,-10.3467,45.1038,0.2926
26662,AMZN140118C00380000,AMZN,2014-01-18,call,380.0,A,3.25,,3.45,,10,1135,2013-06-10,0.1166,0.003,-10.4833,42.8866,0.2957
26663,AMZN140118P00380000,AMZN,2014-01-18,put,380.0,A,100.6,,102.75,,0,78,2013-06-10,-0.8903,0.003,-9.1091,40.7832,0.2873
26664,AMZN140118C00385000,AMZN,2014-01-18,call,385.0,A,2.88,,3.1,,15,222,2013-06-10,0.1062,0.0028,-9.8189,40.1166,0.296
26665,AMZN140118P00385000,AMZN,2014-01-18,put,385.0,A,105.4,,107.5,,0,46,2013-06-10,-0.8979,0.0028,-8.7033,38.7043,0.2905
26666,AMZN140118C00390000,AMZN,2014-01-18,call,390.0,A,2.58,,2.79,,10,475,2013-06-10,0.0971,0.0026,-9.2259,37.5816,0.297
26667,AMZN140118P00390000,AMZN,2014-01-18,put,390.0,A,109.65,,112.2,,0,74,2013-06-10,-0.9151,0.0025,-7.2558,33.72,0.2819
26668,AMZN140118C00395000,AMZN,2014-01-18,call,395.0,A,2.29,,2.51,,0,113,2013-06-10,0.0881,0.0025,-8.5851,34.9612,0.297
26669,AMZN140118P00395000,AMZN,2014-01-18,put,395.0,A,114.45,,117.0,,0,8,2013-06-10,-0.9226,0.0023,-6.7384,31.4161,0.2833
26670,AMZN140118C00400000,AMZN,2014-01-18,call,400.0,A,2.03,,2.24,,20,513,2013-06-10,0.0794,0.0023,-7.929,32.3343,0.2967
26671,AMZN140118P00400000,AMZN,2014-01-18,put,400.0,A,119.3,,121.95,,10,27,2013-06-10,-0.9277,0.0022,-6.4353,29.8138,0.2868
26672,AMZN140118C00405000,AMZN,2014-01-18,call,405.0,A,1.78,,2.02,,0,286,2013-06-10,0.0718,0.0021,-7.3482,29.9572,0.2968
26673,AMZN140118P00405000,AMZN,2014-01-18,put,405.0,A,123.9,,126.6,,0,30,2013-06-10,-0.9428,0.0019,-5.0083,24.758,0.2763
26674,AMZN140118C00410000,AMZN,2014-01-18,call,410.0,A,1.62,,1.82,,0,252,2013-06-10,0.0657,0.002,-6.8898,27.9767,0.298
26675,AMZN140118P00410000,AMZN,2014-01-18,put,410.0,A,128.55,,131.35,,0,0,2013-06-10,-0.967,0.0013,-2.5659,15.7074,0.2484
26676,AMZN140118C00415000,AMZN,2014-01-18,call,415.0,A,1.43,,1.63,,8,476,2013-06-10,0.0594,0.0018,-6.3753,25.8707,0.2982
26677,AMZN140118P00415000,AMZN,2014-01-18,put,415.0,A,133.7,,136.2,,0,3,2013-06-10,-0.9712,0.0011,-2.1931,13.9591,0.2484
26678,AMZN140118C00420000,AMZN,2014-01-18,call,420.0,A,1.29,,1.48,,1,86,2013-06-10,0.0544,0.0017,-5.9686,24.1248,0.2994
26679,AMZN140118P00420000,AMZN,2014-01-18,put,420.0,A,138.45,,141.05,,0,0,2013-06-10,-0.975,0.001,-1.854,12.3751,0.2484
26680,AMZN140118C00425000,AMZN,2014-01-18,call,425.0,A,1.15,,1.33,,0,261,2013-06-10,0.0494,0.0016,-5.5403,22.3495,0.3
26681,AMZN140118P00425000,AMZN,2014-01-18,put,425.0,A,143.1,,145.75,,0,0,2013-06-10,-0.9782,0.0009,-1.5467,10.9452,0.2484
26682,AMZN150117C00115000,AMZN,2015-01-17,call,115.0,A,165.75,,170.05,,0,1053,2013-06-10,0.978,0.0002,-1.7322,16.3919,0.3857
26683,AMZN150117P00115000,AMZN,2015-01-17,put,115.0,A,1.9,,2.22,,0,966,2013-06-10,-0.0282,0.0004,-3.0939,23.0054,0.433
26684,AMZN150117C00120000,AMZN,2015-01-17,call,120.0,A,161.05,,165.3,,0,90,2013-06-10,0.9701,0.0004,-2.527,21.9985,0.4018
26685,AMZN150117P00120000,AMZN,2015-01-17,put,120.0,A,2.22,,2.87,,0,246,2013-06-10,-0.0337,0.0005,-3.5869,26.6513,0.4334
26686,AMZN150117C00125000,AMZN,2015-01-17,call,125.0,A,156.5,,160.75,,0,79,2013-06-10,0.9628,0.0005,-3.2154,26.8703,0.4099
26687,AMZN150117P00125000,AMZN,2015-01-17,put,125.0,A,2.58,,3.2,,0,128,2013-06-10,-0.0382,0.0005,-3.9157,29.5211,0.4272
26688,AMZN150117C00130000,AMZN,2015-01-17,call,130.0,A,151.9,,156.3,,0,4,2013-06-10,0.9566,0.0005,-3.7372,30.8311,0.4104
26689,AMZN150117P00130000,AMZN,2015-01-17,put,130.0,A,2.99,,3.6,,0,204,2013-06-10,-0.0432,0.0005,-4.277,32.6545,0.4219
26690,AMZN150117C00135000,AMZN,2015-01-17,call,135.0,A,147.85,,151.6,,0,15,2013-06-10,0.9481,0.0007,-4.4796,35.9795,0.417
26691,AMZN150117P00135000,AMZN,2015-01-17,put,135.0,A,3.4,,4.1,,0,109,2013-06-10,-0.0489,0.0007,-4.6632,36.0117,0.4172
26692,AMZN150117C00140000,AMZN,2015-01-17,call,140.0,A,143.15,,146.95,,0,20,2013-06-10,0.9434,0.0007,-4.7291,38.6805,0.4076
26693,AMZN150117P00140000,AMZN,2015-01-17,put,140.0,A,3.9,,4.55,,0,112,2013-06-10,-0.0547,0.0008,-5.0356,39.3947,0.4119
26694,AMZN150117C00145000,AMZN,2015-01-17,call,145.0,A,138.65,,142.5,,0,22,2013-06-10,0.9371,0.0008,-5.1333,42.2639,0.4029
26695,AMZN150117P00145000,AMZN,2015-01-17,put,145.0,A,4.4,,5.15,,0,140,2013-06-10,-0.0612,0.0008,-5.4453,43.0575,0.4076
26696,AMZN150117C00150000,AMZN,2015-01-17,call,150.0,A,134.0,,137.7,,0,53,2013-06-10,0.9323,0.0009,-5.3208,44.8755,0.392
26697,AMZN150117P00150000,AMZN,2015-01-17,put,150.0,A,5.0,,6.4,,0,393,2013-06-10,-0.0704,0.0009,-6.0975,47.9418,0.41
26698,AMZN150117C00155000,AMZN,2015-01-17,call,155.0,A,129.5,,133.85,,0,16,2013-06-10,0.9235,0.001,-5.8946,49.4932,0.392
26699,AMZN150117P00155000,AMZN,2015-01-17,put,155.0,A,5.55,,6.45,,1,59,2013-06-10,-0.0756,0.001,-6.2661,50.6613,0.3988
26700,AMZN150117C00160000,AMZN,2015-01-17,call,160.0,A,125.3,,129.55,,0,72,2013-06-10,0.9151,0.0011,-6.3841,53.7621,0.3895
26701,AMZN150117P00160000,AMZN,2015-01-17,put,160.0,A,6.45,,6.7,,2,284,2013-06-10,-0.0829,0.0011,-6.6094,54.2927,0.3926
26702,AMZN150117C00165000,AMZN,2015-01-17,call,165.0,A,121.5,,125.2,,0,9,2013-06-10,0.9052,0.0011,-6.9826,58.5737,0.3898
26703,AMZN150117P00165000,AMZN,2015-01-17,put,165.0,A,6.95,,7.7,,2,81,2013-06-10,-0.0914,0.0011,-7.036,58.3898,0.3887
26704,AMZN150117C00170000,AMZN,2015-01-17,call,170.0,A,117.75,,120.55,,0,45,2013-06-10,0.8963,0.0013,-7.409,62.6793,0.3856
26705,AMZN150117P00170000,AMZN,2015-01-17,put,170.0,A,7.75,,8.25,,1,176,2013-06-10,-0.0996,0.0013,-7.3818,62.2177,0.3827
26706,AMZN150117C00175000,AMZN,2015-01-17,call,175.0,A,114.25,,115.2,,0,29,2013-06-10,0.8883,0.0014,-7.6839,66.2375,0.3777
26707,AMZN150117P00175000,AMZN,2015-01-17,put,175.0,A,8.6,,9.1,,0,92,2013-06-10,-0.1091,0.0014,-7.8076,66.4646,0.3791
