,contract,underlying,expiration,type,strike,style,bid,bid_size,ask,ask_size,volume,open_interest,quote_date,delta,gamma,theta,vega,implied_volatility
100997,CSCO140419P00030000,CSCO,2014-04-19,put,30.0,A,6.9,,7.0,,0,0,2013-06-24,-0.78,0.0462,-1.4044,6.0517,0.2771
100998,CSCO140419C00032000,CSCO,2014-04-19,call,32.0,A,0.23,,0.25,,0,0,2013-06-24,0.103,0.0334,-0.5291,3.8784,0.2454
100999,CSCO140419P00032000,CSCO,2014-04-19,put,32.0,A,8.7,,8.8,,0,0,2013-06-24,-0.837,0.0365,-1.2523,4.8948,0.2838
101000,CSCO150117C00005000,CSCO,2015-01-17,call,5.0,A,19.0,,19.2,,0,18,2013-06-24,0.9284,0.0023,-0.3082,2.3085,1.1282
101001,CSCO150117P00005000,CSCO,2015-01-17,put,5.0,A,0.04,,0.07,,0,55,2013-06-24,-0.0071,0.0011,-0.1159,0.5918,0.5949
101002,CSCO150117C00008000,CSCO,2015-01-17,call,8.0,A,16.0,,16.2,,0,10,2013-06-24,0.9076,0.0047,-0.3438,3.3556,0.7919
101003,CSCO150117P00008000,CSCO,2015-01-17,put,8.0,A,0.11,,0.14,,0,1609,2013-06-24,-0.0187,0.0031,-0.2209,1.369,0.4841
101004,CSCO150117C00010000,CSCO,2015-01-17,call,10.0,A,14.0,,14.2,,0,393,2013-06-24,0.8927,0.0069,-0.3386,4.0363,0.6442
101005,CSCO150117P00010000,CSCO,2015-01-17,put,10.0,A,0.2,,0.23,,0,4999,2013-06-24,-0.0334,0.0056,-0.3266,2.22,0.4375
101006,CSCO150117C00013000,CSCO,2015-01-17,call,13.0,A,11.0,,11.15,,0,1064,2013-06-24,0.8672,0.0119,-0.2935,5.0796,0.471
101007,CSCO150117P00013000,CSCO,2015-01-17,put,13.0,A,0.42,,0.46,,0,6153,2013-06-24,-0.0699,0.0115,-0.5232,4.0034,0.3822
101008,CSCO150117C00015000,CSCO,2015-01-17,call,15.0,A,9.05,,9.15,,27,6019,2013-06-24,0.8436,0.0171,-0.2769,5.9459,0.3845
101009,CSCO150117P00015000,CSCO,2015-01-17,put,15.0,A,0.67,,0.68,,13,25294,2013-06-24,-0.1076,0.0173,-0.6721,5.5101,0.3519
101010,CSCO150117C00017000,CSCO,2015-01-17,call,17.0,A,7.25,,7.4,,69,4339,2013-06-24,0.8006,0.0241,-0.3563,7.3078,0.3353
101011,CSCO150117P00017000,CSCO,2015-01-17,put,17.0,A,1.05,,1.08,,199,8899,2013-06-24,-0.162,0.0241,-0.8556,7.2863,0.3335
101012,CSCO150117C00020000,CSCO,2015-01-17,call,20.0,A,5.05,,5.15,,135,7163,2013-06-24,0.6962,0.0356,-0.5662,9.714,0.3009
101013,CSCO150117P00020000,CSCO,2015-01-17,put,20.0,A,1.89,,1.94,,33,16435,2013-06-24,-0.2688,0.0349,-1.0919,9.7439,0.3086
101014,CSCO150117C00022000,CSCO,2015-01-17,call,22.0,A,3.8,,3.9,,162,9864,2013-06-24,0.6084,0.0425,-0.673,10.9317,0.2842
101015,CSCO150117P00022000,CSCO,2015-01-17,put,22.0,A,2.69,,2.74,,18,2997,2013-06-24,-0.3545,0.0408,-1.2059,10.9277,0.296
101016,CSCO150117C00025000,CSCO,2015-01-17,call,25.0,A,2.41,,2.46,,275,13372,2013-06-24,0.4654,0.0472,-0.7555,11.5561,0.2705
101017,CSCO150117P00025000,CSCO,2015-01-17,put,25.0,A,4.25,,4.35,,22,14910,2013-06-24,-0.4915,0.0451,-1.2816,11.5627,0.2826
101018,CSCO150117C00027000,CSCO,2015-01-17,call,27.0,A,1.7,,1.76,,49,5446,2013-06-24,0.3721,0.0467,-0.7355,11.094,0.2622
101019,CSCO150117P00027000,CSCO,2015-01-17,put,27.0,A,5.6,,5.65,,0,438,2013-06-24,-0.5774,0.0444,-1.2754,11.2059,0.2787
101020,CSCO150117C00030000,CSCO,2015-01-17,call,30.0,A,1.01,,1.05,,109,5499,2013-06-24,0.2554,0.0408,-0.6481,9.4978,0.2572
101021,CSCO150117P00030000,CSCO,2015-01-17,put,30.0,A,7.85,,7.95,,1,828,2013-06-24,-0.6881,0.0396,-1.1935,9.8549,0.275
101022,CSCO150117C00035000,CSCO,2015-01-17,call,35.0,A,0.42,,0.45,,16,4362,2013-06-24,0.128,0.0268,-0.4434,6.2276,0.2562
101023,CSCO150117P00035000,CSCO,2015-01-17,put,35.0,A,12.2,,12.3,,0,140,2013-06-24,-0.8116,0.0278,-0.9963,6.9828,0.2769
222809,IBM130628C00145000,IBM,2013-06-28,call,145.0,A,47.2,,50.15,,0,0,2013-06-24,1.0,0.0,-0.4026,0.0002,0.6561
222810,IBM130628P00145000,IBM,2013-06-28,put,145.0,A,0.0,,0.01,,0,0,2013-06-24,0.0,0.0,0.0,0.0,0.3756
222811,IBM130628C00150000,IBM,2013-06-28,call,150.0,A,42.2,,45.15,,0,0,2013-06-24,1.0,0.0,-0.4707,0.0017,0.6561
222812,IBM130628P00150000,IBM,2013-06-28,put,150.0,A,0.0,,0.01,,0,0,2013-06-24,0.0,0.0,0.0,0.0,0.3756
222813,IBM130628C00155000,IBM,2013-06-28,call,155.0,A,37.2,,40.15,,0,0,2013-06-24,0.9998,0.0001,-0.8714,0.0125,0.6561
222814,IBM130628P00155000,IBM,2013-06-28,put,155.0,A,0.0,,0.04,,0,0,2013-06-24,0.0,0.0,0.0,0.0,0.3756
222815,IBM130628C00160000,IBM,2013-06-28,call,160.0,A,32.3,,36.0,,0,0,2013-06-24,0.9989,0.0002,-2.84,0.0669,0.6561
222816,IBM130628P00160000,IBM,2013-06-28,put,160.0,A,0.0,,0.04,,0,30,2013-06-24,0.0,0.0,-0.0001,0.0,0.3756
222817,IBM130628C00165000,IBM,2013-06-28,call,165.0,A,27.2,,30.2,,0,0,2013-06-24,0.995,0.0011,-10.0452,0.2671,0.6561
222818,IBM130628P00165000,IBM,2013-06-28,put,165.0,A,0.0,,0.05,,0,5,2013-06-24,0.0,0.0,-0.0072,0.0002,0.3756
222819,IBM130628C00170000,IBM,2013-06-28,call,170.0,A,22.75,,25.0,,0,0,2013-06-24,0.9821,0.0036,-29.6699,0.8133,0.6561
222820,IBM130628P00170000,IBM,2013-06-28,put,170.0,A,0.01,,0.03,,20,1,2013-06-24,-0.0056,0.0016,-8.7121,0.2945,0.5403
222821,IBM130628C00175000,IBM,2013-06-28,call,175.0,A,17.55,,20.05,,0,0,2013-06-24,0.9493,0.0086,-69.771,1.9298,0.6561
222822,IBM130628P00175000,IBM,2013-06-28,put,175.0,A,0.01,,0.05,,101,32,2013-06-24,-0.0088,0.0028,-10.8035,0.4406,0.448
222823,IBM130628C00180000,IBM,2013-06-28,call,180.0,A,12.75,,15.1,,0,0,2013-06-24,0.9123,0.0151,-92.6313,2.9452,0.5717
222824,IBM130628P00180000,IBM,2013-06-28,put,180.0,A,0.04,,0.07,,583,288,2013-06-24,-0.0207,0.0072,-18.9586,0.9225,0.3756
222825,IBM130628C00185000,IBM,2013-06-28,call,185.0,A,8.75,,9.1,,15,2,2013-06-24,0.8948,0.0257,-71.0664,3.3685,0.3829
222826,IBM130628P00185000,IBM,2013-06-28,put,185.0,A,0.19,,0.23,,378,366,2013-06-24,-0.0752,0.0231,-47.6696,2.6232,0.3322
222827,IBM130628C00190000,IBM,2013-06-28,call,190.0,A,4.35,,4.45,,363,151,2013-06-24,0.7453,0.0579,-97.6842,5.9339,0.2995
222828,IBM130628P00190000,IBM,2013-06-28,put,190.0,A,0.78,,0.81,,1317,1096,2013-06-24,-0.247,0.0591,-92.1811,5.8403,0.2887
222829,IBM130628C00195000,IBM,2013-06-28,call,195.0,A,1.32,,1.36,,1533,272,2013-06-24,0.3898,0.0775,-104.2326,7.0952,0.2678
222830,IBM130628P00195000,IBM,2013-06-28,put,195.0,A,2.7,,2.78,,508,1202,2013-06-24,-0.6137,0.0796,-100.4046,7.0767,0.26
222831,IBM130628C00200000,IBM,2013-06-28,call,200.0,A,0.2,,0.24,,557,1390,2013-06-24,0.0975,0.0354,-45.8338,3.1868,0.2624
222832,IBM130628P00200000,IBM,2013-06-28,put,200.0,A,6.45,,6.7,,274,946,2013-06-24,-0.889,0.0368,-52.8097,3.5005,0.2781
222833,IBM130628C00205000,IBM,2013-06-28,call,205.0,A,0.02,,0.06,,335,1004,2013-06-24,0.0191,0.0087,-13.6118,0.8614,0.2884
222834,IBM130628P00205000,IBM,2013-06-28,put,205.0,A,10.05,,11.55,,2,347,2013-06-24,-0.9842,0.0077,-10.5771,0.731,0.2781
222835,IBM130628C00210000,IBM,2013-06-28,call,210.0,A,0.01,,0.03,,189,812,2013-06-24,0.0084,0.0035,-8.2522,0.4246,0.3548
222836,IBM130628P00210000,IBM,2013-06-28,put,210.0,A,15.0,,16.75,,0,104,2013-06-24,-0.9989,0.0007,-0.4758,0.069,0.2781
222837,IBM130628C00215000,IBM,2013-06-28,call,215.0,A,0.0,,0.03,,1,759,2013-06-24,0.001,0.0005,-1.2351,0.0636,0.3548
222838,IBM130628P00215000,IBM,2013-06-28,put,215.0,A,19.3,,22.8,,0,11,2013-06-24,-1.0,0.0,0.5411,0.0031,0.2781
222839,IBM130628C00220000,IBM,2013-06-28,call,220.0,A,0.0,,0.03,,0,183,2013-06-24,0.0001,0.0001,-0.1213,0.0062,0.3548
222840,IBM130628P00220000,IBM,2013-06-28,put,220.0,A,24.65,,27.8,,0,10,2013-06-24,-1.0,0.0,0.601,0.0001,0.2781
222841,IBM130628C00225000,IBM,2013-06-28,call,225.0,A,0.0,,0.03,,0,0,2013-06-24,0.0,0.0,-0.008,0.0004,0.3548
222842,IBM130628P00225000,IBM,2013-06-28,put,225.0,A,29.25,,32.8,,0,0,2013-06-24,-1.0,0.0,0.6158,0.0,0.2781
222843,IBM130628C00230000,IBM,2013-06-28,call,230.0,A,0.0,,0.03,,0,0,2013-06-24,0.0,0.0,-0.0004,0.0,0.3548
222844,IBM130628P00230000,IBM,2013-06-28,put,230.0,A,34.65,,37.8,,0,0,2013-06-24,-1.0,0.0,0.6294,0.0,0.2781
222845,IBM130628C00235000,IBM,2013-06-28,call,235.0,A,0.0,,0.03,,0,0,2013-06-24,0.0,0.0,0.0,0.0,0.3548
222846,IBM130628P00235000,IBM,2013-06-28,put,235.0,A,39.25,,42.8,,0,0,2013-06-24,-1.0,0.0,0.6432,0.0,0.2781
222847,IBM130628C00240000,IBM,2013-06-28,call,240.0,A,0.0,,0.03,,0,0,2013-06-24,0.0,0.0,0.0,0.0,0.3548
222848,IBM130628P00240000,IBM,2013-06-28,put,240.0,A,44.65,,47.8,,0,0,2013-06-24,-1.0,0.0,0.6569,0.0,0.2781
222849,IBM130628C00245000,IBM,2013-06-28,call,245.0,A,0.0,,0.03,,0,0,2013-06-24,0.0,0.0,0.0,0.0,0.3548
222850,IBM130628P00245000,IBM,2013-06-28,put,245.0,A,49.55,,52.8,,0,0,2013-06-24,-1.0,0.0,0.6705,0.0,0.2781
222851,IBM130628C00250000,IBM,2013-06-28,call,250.0,A,0.0,,0.03,,0,0,2013-06-24,0.0,0.0,0.0,0.0,0.3548
222852,IBM130628P00250000,IBM,2013-06-28,put,250.0,A,54.35,,57.8,,0,0,2013-06-24,-1.0,0.0,0.6842,0.0,0.2781
222853,IBM130628C00255000,IBM,2013-06-28,call,255.0,A,0.0,,0.03,,0,0,2013-06-24,0.0,0.0,0.0,0.0,0.3548
222854,IBM130628P00255000,IBM,2013-06-28,put,255.0,A,58.95,,62.8,,0,0,2013-06-24,-1.0,0.0,0.6979,0.0,0.2781
222855,IBM130628C00260000,IBM,2013-06-28,call,260.0,A,0.0,,0.03,,0,0,2013-06-24,0.0,0.0,0.0,0.0,0.3548
222856,IBM130628P00260000,IBM,2013-06-28,put,260.0,A,63.95,,67.85,,0,0,2013-06-24,-1.0,0.0,0.7116,0.0,0.2781
222857,IBM130705C00150000,IBM,2013-07-05,call,150.0,A,42.2,,45.15,,0,0,2013-06-24,0.9999,0.0,-0.4598,0.0071,0.3942
222858,IBM130705P00150000,IBM,2013-07-05,put,150.0,A,0.0,,0.05,,0,0,2013-06-24,0.0,0.0,-0.0006,0.0001,0.315
222859,IBM130705C00155000,IBM,2013-07-05,call,155.0,A,37.4,,40.15,,0,0,2013-06-24,0.9996,0.0001,-0.7207,0.0426,0.3942
222860,IBM130705P00155000,IBM,2013-07-05,put,155.0,A,0.0,,0.07,,0,0,2013-06-24,0.0,0.0,-0.01,0.0018,0.315
222861,IBM130705C00160000,IBM,2013-07-05,call,160.0,A,32.55,,35.0,,0,12,2013-06-24,0.9982,0.0005,-1.7724,0.1918,0.3942
222862,IBM130705P00160000,IBM,2013-07-05,put,160.0,A,0.0,,0.09,,0,0,2013-06-24,-0.0001,0.0001,-0.1036,0.0185,0.315
222863,IBM130705C00165000,IBM,2013-07-05,call,165.0,A,27.6,,30.0,,0,0,2013-06-24,0.9926,0.0016,-5.0601,0.6625,0.3942
222864,IBM130705P00165000,IBM,2013-07-05,put,165.0,A,0.0,,0.11,,0,0,2013-06-24,-0.0012,0.0004,-0.7151,0.1287,0.315
222865,IBM130705C00170000,IBM,2013-07-05,call,170.0,A,22.8,,25.15,,0,0,2013-06-24,0.9767,0.0043,-12.9503,1.7951,0.3942
222866,IBM130705P00170000,IBM,2013-07-05,put,170.0,A,0.03,,0.1,,0,1,2013-06-24,-0.014,0.0031,-7.3034,1.1631,0.3559
222867,IBM130705C00175000,IBM,2013-07-05,call,175.0,A,17.55,,20.15,,0,0,2013-06-24,0.9397,0.0092,-27.5471,3.8927,0.3942
222868,IBM130705P00175000,IBM,2013-07-05,put,175.0,A,0.08,,0.14,,1,4,2013-06-24,-0.0269,0.0061,-11.2549,2.0257,0.315
222869,IBM130705C00180000,IBM,2013-07-05,call,180.0,A,12.7,,15.2,,2,12,2013-06-24,0.8976,0.0157,-36.1955,5.8131,0.3483
222870,IBM130705P00180000,IBM,2013-07-05,put,180.0,A,0.24,,0.28,,40,411,2013-06-24,-0.063,0.0133,-20.3512,4.0287,0.2864
222871,IBM130705C00185000,IBM,2013-07-05,call,185.0,A,9.2,,9.3,,23,41,2013-06-24,0.8486,0.027,-36.3784,7.6389,0.2665
222872,IBM130705P00185000,IBM,2013-07-05,put,185.0,A,0.61,,0.64,,80,123,2013-06-24,-0.143,0.027,-33.294,7.3522,0.257
222873,IBM130705C00190000,IBM,2013-07-05,call,190.0,A,5.1,,5.2,,109,57,2013-06-24,0.6862,0.046,-48.6735,11.5498,0.2369
222874,IBM130705P00190000,IBM,2013-07-05,put,190.0,A,1.49,,1.56,,242,290,2013-06-24,-0.3097,0.0469,-46.6402,11.4833,0.2308
222875,IBM130705C00195000,IBM,2013-07-05,call,195.0,A,2.11,,2.19,,207,225,2013-06-24,0.426,0.0558,-48.8784,12.7669,0.2158
222876,IBM130705P00195000,IBM,2013-07-05,put,195.0,A,3.45,,3.6,,534,392,2013-06-24,-0.5763,0.0572,-47.0513,12.7528,0.2103
222877,IBM130705C00200000,IBM,2013-07-05,call,200.0,A,0.58,,0.62,,658,765,2013-06-24,0.1724,0.0387,-29.8096,8.3141,0.2024
222878,IBM130705P00200000,IBM,2013-07-05,put,200.0,A,6.9,,7.05,,29,410,2013-06-24,-0.8386,0.0388,-26.7963,7.9683,0.1937
222879,IBM130705C00205000,IBM,2013-07-05,call,205.0,A,0.11,,0.14,,129,1063,2013-06-24,0.0469,0.0149,-11.3895,3.1904,0.2017
222880,IBM130705P00205000,IBM,2013-07-05,put,205.0,A,10.15,,11.6,,0,723,2013-06-24,-0.9596,0.0138,-9.1325,2.8274,0.1937
222881,IBM130705C00210000,IBM,2013-07-05,call,210.0,A,0.01,,0.06,,5,247,2013-06-24,0.0119,0.0045,-3.7967,1.0089,0.2127
222882,IBM130705P00210000,IBM,2013-07-05,put,210.0,A,15.0,,16.5,,0,163,2013-06-24,-0.9935,0.0028,-1.4519,0.5914,0.1937
222883,IBM130705C00215000,IBM,2013-07-05,call,215.0,A,0.0,,0.05,,5,1294,2013-06-24,0.0068,0.0023,-2.7427,0.6181,0.2509
222884,IBM130705P00215000,IBM,2013-07-05,put,215.0,A,19.85,,22.0,,0,29,2013-06-24,-0.9993,0.0004,0.329,0.0757,0.1937
222885,IBM130705C00220000,IBM,2013-07-05,call,220.0,A,0.0,,0.05,,0,121,2013-06-24,0.0013,0.0005,-0.6166,0.139,0.2509
222886,IBM130705P00220000,IBM,2013-07-05,put,220.0,A,24.2,,27.55,,0,0,2013-06-24,-1.0,0.0,0.581,0.0061,0.1937
222887,IBM130705C00225000,IBM,2013-07-05,call,225.0,A,0.0,,0.04,,0,8,2013-06-24,0.0002,0.0001,-0.1076,0.0243,0.2509
222888,IBM130705P00225000,IBM,2013-07-05,put,225.0,A,28.95,,32.8,,0,0,2013-06-24,-1.0,0.0,0.6147,0.0002,0.1937
222889,IBM130705C00230000,IBM,2013-07-05,call,230.0,A,0.0,,0.03,,0,1,2013-06-24,0.0,0.0,-0.0148,0.0033,0.2509
222890,IBM130705P00230000,IBM,2013-07-05,put,230.0,A,34.15,,37.8,,0,0,2013-06-24,-1.0,0.0,0.6294,0.0,0.1937
222891,IBM130705C00235000,IBM,2013-07-05,call,235.0,A,0.0,,0.03,,0,0,2013-06-24,0.0,0.0,-0.0016,0.0004,0.2509
222892,IBM130705P00235000,IBM,2013-07-05,put,235.0,A,38.95,,42.45,,0,0,2013-06-24,-1.0,0.0,0.6431,0.0,0.1937
222893,IBM130705C00240000,IBM,2013-07-05,call,240.0,A,0.0,,0.03,,0,4,2013-06-24,0.0,0.0,-0.0001,0.0,0.2509
222894,IBM130705P00240000,IBM,2013-07-05,put,240.0,A,44.55,,47.8,,0,0,2013-06-24,-1.0,0.0,0.6568,0.0,0.1937
222895,IBM130705C00250000,IBM,2013-07-05,call,250.0,A,0.0,,0.03,,0,0,2013-06-24,0.0,0.0,0.0,0.0,0.2509
222896,IBM130705P00250000,IBM,2013-07-05,put,250.0,A,54.4,,57.8,,0,0,2013-06-24,-1.0,0.0,0.6842,0.0,0.1937
222897,IBM130705C00260000,IBM,2013-07-05,call,260.0,A,0.0,,0.03,,0,0,2013-06-24,0.0,0.0,0.0,0.0,0.2509
222898,IBM130705P00260000,IBM,2013-07-05,put,260.0,A,64.4,,67.8,,0,0,2013-06-24,-1.0,0.0,0.7116,0.0,0.1937
222899,IBM130712C00150000,IBM,2013-07-12,call,150.0,A,42.0,,45.9,,0,0,2013-06-24,0.9993,0.0002,-0.8221,0.1052,0.372
222900,IBM130712P00150000,IBM,2013-07-12,put,150.0,A,0.0,,0.07,,0,0,2013-06-24,-0.0001,0.0,-0.0363,0.0112,0.3086
222901,IBM130712C00155000,IBM,2013-07-12,call,155.0,A,37.35,,39.4,,0,0,2013-06-24,0.9973,0.0005,-1.8,0.3516,0.372
222902,IBM130712P00155000,IBM,2013-07-12,put,155.0,A,0.0,,0.12,,0,0,2013-06-24,-0.0004,0.0001,-0.2082,0.0641,0.3086
222903,IBM130712C00160000,IBM,2013-07-12,call,160.0,A,32.45,,35.1,,0,0,2013-06-24,0.9916,0.0015,-4.2247,0.968,0.372
222904,IBM130712P00160000,IBM,2013-07-12,put,160.0,A,0.0,,0.15,,0,0,2013-06-24,-0.0021,0.0005,-0.9,0.2773,0.3086
222905,IBM130712C00165000,IBM,2013-07-12,call,165.0,A,27.5,,30.1,,0,0,2013-06-24,0.9778,0.0034,-9.1786,2.2312,0.372
222906,IBM130712P00165000,IBM,2013-07-12,put,165.0,A,0.06,,0.1,,0,1,2013-06-24,-0.0149,0.0026,-5.7359,1.5895,0.3432
222907,IBM130712C00170000,IBM,2013-07-12,call,170.0,A,23.7,,24.2,,0,0,2013-06-24,0.9497,0.0066,-17.5578,4.371,0.372
222908,IBM130712P00170000,IBM,2013-07-12,put,170.0,A,0.11,,0.14,,12,1,2013-06-24,-0.0248,0.0045,-7.9329,2.4456,0.3086
222909,IBM130712C00175000,IBM,2013-07-12,call,175.0,A,18.8,,19.3,,0,0,2013-06-24,0.9275,0.01,-20.354,5.8144,0.3253
222910,IBM130712P00175000,IBM,2013-07-12,put,175.0,A,0.22,,0.25,,6,3,2013-06-24,-0.0468,0.0083,-12.1871,4.1262,0.2811
222911,IBM130712C00180000,IBM,2013-07-12,call,180.0,A,14.05,,14.2,,1,7,2013-06-24,0.898,0.0157,-21.6851,7.5105,0.2687
222912,IBM130712P00180000,IBM,2013-07-12,put,180.0,A,0.45,,0.5,,21,2,2013-06-24,-0.0921,0.0153,-18.7688,6.9683,0.2565
222913,IBM130712C00185000,IBM,2013-07-12,call,185.0,A,9.6,,9.75,,10,14,2013-06-24,0.8094,0.0264,-29.9335,11.4669,0.2446
222914,IBM130712P00185000,IBM,2013-07-12,put,185.0,A,0.98,,1.03,,35,95,2013-06-24,-0.1819,0.0266,-27.4965,11.1388,0.2353
222915,IBM130712C00190000,IBM,2013-07-12,call,190.0,A,5.7,,5.8,,33,22,2013-06-24,0.6586,0.0392,-36.4768,15.4771,0.2218
222916,IBM130712P00190000,IBM,2013-07-12,put,190.0,A,2.08,,2.14,,110,155,2013-06-24,-0.3384,0.04,-35.06,15.4262,0.217
222917,IBM130712C00195000,IBM,2013-07-12,call,195.0,A,2.79,,2.87,,75,264,2013-06-24,0.444,0.0451,-36.5892,16.6596,0.2073
222918,IBM130712P00195000,IBM,2013-07-12,put,195.0,A,4.15,,4.25,,133,328,2013-06-24,-0.5574,0.046,-35.3528,16.6511,0.2034
222919,IBM130712C00200000,IBM,2013-07-12,call,200.0,A,1.07,,1.12,,244,369,2013-06-24,0.2305,0.0364,-26.8238,12.8227,0.1978
222920,IBM130712P00200000,IBM,2013-07-12,put,200.0,A,7.4,,7.55,,83,277,2013-06-24,-0.7748,0.0368,-25.3579,12.658,0.1935
222921,IBM130712C00205000,IBM,2013-07-12,call,205.0,A,0.33,,0.37,,2093,864,2013-06-24,0.0925,0.0201,-14.4483,6.9923,0.1956
222922,IBM130712P00205000,IBM,2013-07-12,put,205.0,A,11.6,,11.8,,223,170,2013-06-24,-0.924,0.0187,-11.0024,6.0336,0.1814
222923,IBM130712C00210000,IBM,2013-07-12,call,210.0,A,0.08,,0.12,,73,296,2013-06-24,0.0312,0.0084,-6.2108,2.9653,0.1984
222924,IBM130712P00210000,IBM,2013-07-12,put,210.0,A,16.35,,16.55,,8,16,2013-06-24,-0.9794,0.0065,-3.4332,2.0928,0.1814
222925,IBM130712C00215000,IBM,2013-07-12,call,215.0,A,0.0,,0.06,,0,223,2013-06-24,0.0138,0.0039,-3.3993,1.4881,0.2165
222926,IBM130712P00215000,IBM,2013-07-12,put,215.0,A,20.9,,21.5,,0,0,2013-06-24,-0.9958,0.0016,-0.4069,0.52,0.1814
222927,IBM130712C00220000,IBM,2013-07-12,call,220.0,A,0.0,,0.05,,0,21,2013-06-24,0.0036,0.0011,-1.0318,0.4518,0.2165
222928,IBM130712P00220000,IBM,2013-07-12,put,220.0,A,23.95,,27.85,,0,0,2013-06-24,-0.9994,0.0002,0.4208,0.0947,0.1814
222929,IBM130712C00225000,IBM,2013-07-12,call,225.0,A,0.0,,0.05,,0,0,2013-06-24,0.0008,0.0002,-0.2559,0.112,0.2165
222930,IBM130712P00225000,IBM,2013-07-12,put,225.0,A,29.15,,32.7,,0,0,2013-06-24,-0.9999,0.0,0.591,0.0129,0.1814
222931,IBM130712C00230000,IBM,2013-07-12,call,230.0,A,0.0,,0.04,,0,0,2013-06-24,0.0001,0.0001,-0.0525,0.023,0.2165
222932,IBM130712P00230000,IBM,2013-07-12,put,230.0,A,33.95,,37.8,,0,0,2013-06-24,-1.0,0.0,0.6268,0.0013,0.1814
222933,IBM130712C00235000,IBM,2013-07-12,call,235.0,A,0.0,,0.03,,0,0,2013-06-24,0.0,0.0,-0.009,0.004,0.2165
222934,IBM130712P00235000,IBM,2013-07-12,put,235.0,A,38.95,,42.8,,0,0,2013-06-24,-1.0,0.0,0.6429,0.0001,0.1814
222935,IBM130712C00240000,IBM,2013-07-12,call,240.0,A,0.0,,0.03,,0,0,2013-06-24,0.0,0.0,-0.0013,0.0005,0.2165
222936,IBM130712P00240000,IBM,2013-07-12,put,240.0,A,43.95,,47.8,,0,0,2013-06-24,-1.0,0.0,0.6568,0.0,0.1814
222937,IBM130712C00250000,IBM,2013-07-12,call,250.0,A,0.0,,0.03,,0,0,2013-06-24,0.0,0.0,0.0,0.0,0.2165
222938,IBM130712P00250000,IBM,2013-07-12,put,250.0,A,53.95,,57.45,,0,0,2013-06-24,-1.0,0.0,0.6842,0.0,0.1814
222939,IBM130712C00260000,IBM,2013-07-12,call,260.0,A,0.0,,0.03,,0,0,2013-06-24,0.0,0.0,0.0,0.0,0.2165
222940,IBM130712P00260000,IBM,2013-07-12,put,260.0,A,63.95,,67.85,,0,0,2013-06-24,-1.0,0.0,0.7115,0.0,0.1814
222941,IBM130720C00095000,IBM,2013-07-20,call,95.0,A,97.35,,101.0,,0,0,2013-06-24,1.0,0.0,-0.26,0.0,0.3985
222942,IBM130720P00095000,IBM,2013-07-20,put,95.0,A,0.0,,0.01,,0,409,2013-06-24,0.0,0.0,0.0,0.0,0.3625
222943,IBM130720C00100000,IBM,2013-07-20,call,100.0,A,92.35,,95.6,,0,0,2013-06-24,1.0,0.0,-0.2736,0.0,0.3985
222944,IBM130720P00100000,IBM,2013-07-20,put,100.0,A,0.0,,0.01,,0,0,2013-06-24,0.0,0.0,0.0,0.0,0.3625
222945,IBM130720C00105000,IBM,2013-07-20,call,105.0,A,87.2,,90.35,,0,0,2013-06-24,1.0,0.0,-0.2873,0.0,0.3985
222946,IBM130720P00105000,IBM,2013-07-20,put,105.0,A,0.0,,0.01,,0,26,2013-06-24,0.0,0.0,0.0,0.0,0.3625
222947,IBM130720C00110000,IBM,2013-07-20,call,110.0,A,82.25,,85.6,,0,5,2013-06-24,1.0,0.0,-0.301,0.0,0.3985
222948,IBM130720P00110000,IBM,2013-07-20,put,110.0,A,0.0,,0.04,,0,67,2013-06-24,0.0,0.0,0.0,0.0,0.3625
222949,IBM130720C00115000,IBM,2013-07-20,call,115.0,A,77.2,,80.6,,0,0,2013-06-24,1.0,0.0,-0.3149,0.0001,0.3985
222950,IBM130720P00115000,IBM,2013-07-20,put,115.0,A,0.0,,0.04,,0,123,2013-06-24,0.0,0.0,0.0,0.0,0.3625
222951,IBM130720C00120000,IBM,2013-07-20,call,120.0,A,72.25,,75.6,,0,1,2013-06-24,1.0,0.0,-0.3298,0.0005,0.3985
222952,IBM130720P00120000,IBM,2013-07-20,put,120.0,A,0.0,,0.04,,0,106,2013-06-24,0.0,0.0,-0.0002,0.0001,0.3625
222953,IBM130720C00125000,IBM,2013-07-20,call,125.0,A,67.2,,70.3,,0,0,2013-06-24,1.0,0.0,-0.35,0.0028,0.3985
222954,IBM130720P00125000,IBM,2013-07-20,put,125.0,A,0.0,,0.04,,0,134,2013-06-24,0.0,0.0,-0.0012,0.0005,0.3625
222955,IBM130720C00130000,IBM,2013-07-20,call,130.0,A,62.25,,65.6,,0,0,2013-06-24,0.9999,0.0,-0.3917,0.0125,0.3985
222956,IBM130720P00130000,IBM,2013-07-20,put,130.0,A,0.0,,0.05,,0,96,2013-06-24,0.0,0.0,-0.0073,0.0028,0.3625
222957,IBM130720C00135000,IBM,2013-07-20,call,135.0,A,58.55,,59.15,,0,0,2013-06-24,0.9998,0.0,-0.5037,0.0468,0.3985
222958,IBM130720P00135000,IBM,2013-07-20,put,135.0,A,0.01,,0.04,,13,131,2013-06-24,-0.0027,0.0002,-1.5221,0.4204,0.5031
222959,IBM130720C00140000,IBM,2013-07-20,call,140.0,A,53.55,,54.3,,0,0,2013-06-24,0.9992,0.0001,-0.8061,0.1475,0.3985
